freq,unit,sector,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_PPS,S1D,ED5-8,AT	: 	: 	: 	372.0 	: 	779.2 	925.1 	511.5 	869.1 
A,MIO_PPS,S1D,ED5-8,BE	1270.3 	1387.9 	1306.5 	1351.0 	1410.1 	1263.6 	1257.2 	1258.1 	1365.7 
A,MIO_PPS,S1D,ED5-8,BG	586.5 	618.2 	726.6 	756.8 	759.7 	679.9 	696.8 	696.4 	757.8 
A,MIO_PPS,S1D,ED5-8,CY	134.0 	132.4 	139.8 	155.7 	161.1 	177.3 	182.5 	206.6 	: 
A,MIO_PPS,S1D,ED5-8,CZ	662.5 	668.6 	682.1 	690.1 	683.0 	695.5 	706.0 	713.5 	: 
A,MIO_PPS,S1D,ED5-8,DE	6454.5 	6670.3 	7050.8 	7607.2 	7724.0 	7824.6 	8001.2 	9197.3 	8714.3 
A,MIO_PPS,S1D,ED5-8,DK	: d	190.1 	173.2 	: 	336.4 	382.3 	433.8 	457.0 	2479.9 
A,MIO_PPS,S1D,ED5-8,EE	: 	: 	99.1 	120.6 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D,ED5-8,EL	342.2 	341.1 	419.9 	414.1 	: 	401.1 	402.9 	405.8 	: 
A,MIO_PPS,S1D,ED5-8,ES	4772.5 	4865.2 	5074.4 	5164.9 	5326.6 	5433.3 	6636.4 	6840.9 	6738.1 
A,MIO_PPS,S1D,ED5-8,FI	: 	: 	: 	102.7 	346.4 	347.8 	359.8 	383.0 	390.0 
A,MIO_PPS,S1D,ED5-8,FR	6597.8 	7115.6 d	7351.7 	7359.8 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D,ED5-8,HR	: 	: 	: 	: 	212.7 d	266.3 	282.7 	291.0 	: 
A,MIO_PPS,S1D,ED5-8,HU	1034.0 	879.2 	596.7 	686.1 	: 	750.0 	746.8 	637.2 	: 
A,MIO_PPS,S1D,ED5-8,IE	360.2 	: d	497.2 	780.6 	752.8 	762.4 	765.0 	743.1 	723.4 
A,MIO_PPS,S1D,ED5-8,IS	10.1 	11.0 d	11.6 	: 	: 	: 	32.4 	32.3 	32.6 
A,MIO_PPS,S1D,ED5-8,IT	7295.2 	7009.4 	7405.1 	5835.8 	5835.0 	5870.3 	6175.4 	6396.7 	6450.5 
A,MIO_PPS,S1D,ED5-8,LI	: d	: d	: d	: d	: d	: 	: 	: 	: 
A,MIO_PPS,S1D,ED5-8,LT	247.5 	241.2 	234.9 	245.8 	223.6 	215.5 	222.5 	231.3 	251.4 
A,MIO_PPS,S1D,ED5-8,LU	7.9 	: 	9.6 	10.1 	20.3 	13.3 	11.5 	11.9 	12.7 
A,MIO_PPS,S1D,ED5-8,LV	304.6 	194.3 	144.2 	171.6 	163.8 	176.1 	195.1 	234.6 	227.2 
A,MIO_PPS,S1D,ED5-8,MT	13.1 	13.7 	14.9 	17.5 	22.0 	31.8 	31.8 	39.8 	39.0 
A,MIO_PPS,S1D,ED5-8,NL	3259.8 	3343.1 	3490.5 	3654.8 	3655.5 	3848.6 	3913.2 	3994.8 	4106.0 
A,MIO_PPS,S1D,ED5-8,NO	: d	: d	125.2 	: 	215.3 	269.3 	257.3 	257.1 	266.6 
A,MIO_PPS,S1D,ED5-8,PL	2195.4 	: 	1980.9 	1927.0 	1858.3 	1938.4 d	2185.7 d	2261.9 d	2253.5 d
A,MIO_PPS,S1D,ED5-8,PT	1244.9 d	1214.9 	1093.5 d	1006.5 d	914.6 	979.4 	969.3 	975.4 	953.3 
A,MIO_PPS,S1D,ED5-8,RO	202.8 	0.7 	19.3 	16.1 	30.2 	26.5 	25.1 	32.0 	22.0 
A,MIO_PPS,S1D,ED5-8,RS	: 	: 	: 	: 	: 	518.6 	: 	: 	: 
A,MIO_PPS,S1D,ED5-8,SE	556.5 	548.9 	580.0 	: 	1170.5 	1127.4 	1139.5 	1214.4 	1183.9 
A,MIO_PPS,S1D,ED5-8,SI	87.2 	78.9 	87.9 	79.8 	: 	: 	160.2 	166.8 	170.3 
A,MIO_PPS,S1D,ED5-8,SK	: 	: 	424.5 	524.7 	481.6 	: 	442.4 	429.3 	407.5 
A,MIO_PPS,S1D,ED5-8,TR	: d	6948.0 	6725.2 	6912.0 	8090.2 	5897.8 	8160.4 	8554.6 	7879.6 
A,MIO_PPS,S1D,ED5-8,UK	18056.5 	: 	26213.7 	29242.3 b	: 	: 	: 	: 	: 
A,MIO_PPS,S1D,ED6-8,AT	: 	: 	: 	327.5 	: 	688.7 	834.6 	447.7 	812.3 
A,MIO_PPS,S1D,ED6-8,BE	1263.3 	1380.2 	1298.2 	1342.4 	1394.0 	1246.5 	1240.8 	1241.7 	1348.3 
A,MIO_PPS,S1D,ED6-8,BG	586.5 	618.2 	726.6 	756.8 	759.7 	679.9 	696.8 	696.4 	757.8 
A,MIO_PPS,S1D,ED6-8,CY	120.5 	121.0 	129.7 	144.6 	151.1 	168.7 	174.4 	198.1 	: 
A,MIO_PPS,S1D,ED6-8,CZ	661.2 	667.5 	680.6 	688.9 	681.8 	694.4 	704.8 	712.2 	: 
A,MIO_PPS,S1D,ED6-8,DE	6453.5 	6669.6 	7050.1 	7606.6 	7723.5 	7824.0 	8000.7 	9170.5 	8688.1 
A,MIO_PPS,S1D,ED6-8,DK	: 	: d	: d	: 	295.3 	340.3 	380.6 	394.3 	2286.3 
A,MIO_PPS,S1D,ED6-8,EE	: 	: 	99.1 	120.6 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D,ED6-8,EL	342.2 	341.1 	419.9 	414.1 	: 	401.1 	402.9 	405.8 	: 
A,MIO_PPS,S1D,ED6-8,ES	4054.6 	4508.8 	4692.2 	4752.1 	4901.0 	4958.8 	5951.8 	6108.2 	5954.0 
A,MIO_PPS,S1D,ED6-8,FI	: 	: 	: 	102.7 	346.4 	347.8 	359.8 	383.0 	390.0 
A,MIO_PPS,S1D,ED6-8,FR	5377.0 	5742.6 	5916.1 	5890.4 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D,ED6-8,HR	: 	: 	: 	: 	212.7 d	266.3 	282.7 	291.0 d	: d
A,MIO_PPS,S1D,ED6-8,HU	1005.1 	838.6 	580.9 	669.9 	: 	: 	: 	625.3 	: 
A,MIO_PPS,S1D,ED6-8,IE	360.2 d	434.1 d	: d	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D,ED6-8,IS	10.0 	10.8 	11.5 	: 	: 	: 	31.3 	31.2 	31.6 
A,MIO_PPS,S1D,ED6-8,IT	7295.2 	7008.5 	7403.7 	5833.3 	5831.6 	5865.3 	6170.6 	6392.5 	6446.8 
A,MIO_PPS,S1D,ED6-8,LI	: d	: d	: d	: d	: d	: 	: 	: 	: 
A,MIO_PPS,S1D,ED6-8,LT	247.5 	241.2 	234.9 	245.8 	223.6 	215.5 	222.5 	231.3 	251.4 
A,MIO_PPS,S1D,ED6-8,LU	7.8 	: 	9.6 	9.9 	17.9 	13.0 	11.3 	11.7 	12.4 
A,MIO_PPS,S1D,ED6-8,LV	249.6 	159.4 	118.1 	141.0 	135.3 	156.4 	173.0 	210.4 	200.6 
A,MIO_PPS,S1D,ED6-8,MT	10.6 	11.2 	12.7 	15.0 	20.2 	27.5 	26.5 	33.3 	32.5 
A,MIO_PPS,S1D,ED6-8,NL	3251.2 	3330.5 	3480.8 	3647.1 	3646.9 	3838.0 	3896.1 	3969.5 	4073.5 
A,MIO_PPS,S1D,ED6-8,NO	119.7 	126.1 	125.2 	: 	203.7 	253.5 	240.0 	238.7 	248.1 
A,MIO_PPS,S1D,ED6-8,PL	2193.8 	2056.8 	1979.9 	1926.8 	1858.2 	1938.3 d	2185.5 d	2261.8 d	2253.2 d
A,MIO_PPS,S1D,ED6-8,PT	1244.9 d	1214.9 	1093.5 d	1006.5 d	892.8 	962.5 	952.1 	958.5 	937.7 
A,MIO_PPS,S1D,ED6-8,RO	202.8 	0.7 	19.3 	16.1 	30.2 	26.5 	25.1 	32.0 	22.0 
A,MIO_PPS,S1D,ED6-8,RS	: 	: 	: 	: 	: 	518.6 	: 	: 	: 
A,MIO_PPS,S1D,ED6-8,SE	556.5 	548.9 	580.0 	: 	1132.8 	1122.7 	1135.8 	1210.5 	1180.2 
A,MIO_PPS,S1D,ED6-8,SI	80.1 	70.1 	85.1 	73.1 	: 	: 	146.1 	153.9 	150.9 
A,MIO_PPS,S1D,ED6-8,SK	: 	: 	422.0 	521.6 	479.3 	: 	439.9 	427.0 	405.4 
A,MIO_PPS,S1D,ED6-8,TR	: d	: d	: d	: 	: d	: d	: d	: d	: d
A,MIO_PPS,S1D,ED6-8,UK	17328.1 	: 	25726.6 	28398.7 b	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED0,AT	72.8 	51.7 	49.0 	54.3 	78.2 	62.4 	63.1 	0.0 	75.7 
A,MIO_PPS,S1D_OTH,ED0,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED0,CH	: 	: 	: 	: z	: z	2.3 	2.1 	: 	2.6 
A,MIO_PPS,S1D_OTH,ED0,CY	1.4 	1.6 	: 	3.8 	3.7 	3.4 	3.4 	3.5 	: 
A,MIO_PPS,S1D_OTH,ED0,CZ	15.8 	20.2 	24.8 	28.9 	33.0 	37.9 	45.1 	53.8 	: 
A,MIO_PPS,S1D_OTH,ED0,DE	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED0,DK	: z	: z	: z	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED0,EE	0.0 	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED0,ES	76.1 	96.3 	95.9 	116.7 	115.4 	114.7 	111.7 	111.7 	131.9 
A,MIO_PPS,S1D_OTH,ED0,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED0,FR	3.0 	3.4 	2.8 	3.4 	3.3 	3.5 	3.4 	4.0 	2.5 
A,MIO_PPS,S1D_OTH,ED0,HR	: 	: 	: 	: 	14.8 d	73.2 	74.7 	89.2 	: 
A,MIO_PPS,S1D_OTH,ED0,HU	: 	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED0,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED0,IS	3.5 	3.7 	3.9 	4.3 	4.8 	5.3 	5.7 	5.9 	6.0 
A,MIO_PPS,S1D_OTH,ED0,IT	4.4 	3.3 	3.3 	3.0 	0.0 	0.0 	0.0 	5.5 	6.7 
A,MIO_PPS,S1D_OTH,ED0,LT	3.3 	3.5 	3.8 	7.2 	4.9 	3.3 	4.9 	4.8 	5.9 
A,MIO_PPS,S1D_OTH,ED0,LU	0.7 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,MIO_PPS,S1D_OTH,ED0,LV	0.2 	0.1 	0.1 	0.1 	0.2 	3.6 	2.7 	: 	1.9 
A,MIO_PPS,S1D_OTH,ED0,MT	0.0 	0.1 	0.0 	0.0 	0.0 d	0.0 d	0.0 d	0.3 d	0.0 d
A,MIO_PPS,S1D_OTH,ED0,NL	0.0 	57.5 	51.4 	55.0 	59.7 	49.8 	73.3 	76.8 	74.6 
A,MIO_PPS,S1D_OTH,ED0,NO	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED0,PL	: 	: 	: 	: 	: 	31.8 	54.1 	52.0 	52.5 
A,MIO_PPS,S1D_OTH,ED0,PT	: 	0.0 	0.0 	0.0 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED0,RO	: 	: 	13.2 	7.7 	4.9 	4.6 	5.7 	4.5 	2.5 
A,MIO_PPS,S1D_OTH,ED0,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED0,SE	: 	0.0 	0.0 	: z	0.0 	0.0 	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED0,SI	0.6 	0.4 	0.5 	0.5 	0.5 	0.5 	0.5 	0.8 	0.4 
A,MIO_PPS,S1D_OTH,ED0,SK	: 	3.9 	7.4 	30.0 	28.5 	7.8 	15.4 	16.4 	16.5 
A,MIO_PPS,S1D_OTH,ED0,TR	125.4 	155.0 	202.0 	228.5 	477.9 d	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED0,UK	48.4 	48.4 	61.5 	74.3 b	595.3 	553.2 	317.2 	321.4 	: 
A,MIO_PPS,S1D_OTH,ED01,AT	40.4 	34.9 	25.8 	40.3 	49.4 	40.5 	38.9 	0.0 	65.7 
A,MIO_PPS,S1D_OTH,ED01,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_PPS,S1D_OTH,ED01,CY	: z	: z	: 	1.5 	1.2 	0.7 	0.9 	1.3 	: 
A,MIO_PPS,S1D_OTH,ED01,CZ	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_PPS,S1D_OTH,ED01,DE	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED01,DK	: z	: dz	: z	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED01,EE	0.0 	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,ES	24.3 	30.7 	31.1 	44.4 	44.8 	46.0 	46.5 	46.5 	55.8 
A,MIO_PPS,S1D_OTH,ED01,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED01,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,HR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED01,HU	: 	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED01,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,IS	1.1 	1.1 	1.2 	1.3 	1.5 	1.7 	1.8 	2.0 	2.1 
A,MIO_PPS,S1D_OTH,ED01,IT	: z	: z	: z	: dz	: d	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,LI	: d	: d	: d	: d	: d	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,LT	: d	: 	0.9 	1.7 	1.1 	0.7 	1.2 	1.1 	1.3 
A,MIO_PPS,S1D_OTH,ED01,LU	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,LV	: z	: z	: z	: z	: z	: z	: z	: 	0.3 
A,MIO_PPS,S1D_OTH,ED01,MT	: z	: dz	: z	: dz	: dz	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,NO	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED01,PL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,PT	: z	: z	: z	: z	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,RO	: 	: 	3.1 	0.0 	0.4 	0.0 	2.2 	0.1 	0.0 
A,MIO_PPS,S1D_OTH,ED01,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,SE	: 	0.0 	0.0 	: z	0.0 	0.0 	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,SI	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.3 	0.1 
A,MIO_PPS,S1D_OTH,ED01,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED01,TR	: d	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED01,UK	3.1 	2.2 	0.7 	12.3 b	117.9 	86.9 	63.4 	63.6 	: 
A,MIO_PPS,S1D_OTH,ED02,AT	32.4 	16.8 	23.2 	13.9 	28.8 	21.8 	24.3 	0.0 	10.0 
A,MIO_PPS,S1D_OTH,ED02,BE	3.0 	2.6 	2.6 	2.8 	3.4 	2.3 	1.6 	3.1 	2.0 
A,MIO_PPS,S1D_OTH,ED02,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED02,CH	: 	: 	: 	: z	: z	2.3 	2.1 	: 	2.6 
A,MIO_PPS,S1D_OTH,ED02,CY	1.4 	1.6 	1.4 	2.2 	2.5 	2.6 	2.4 	2.2 	: 
A,MIO_PPS,S1D_OTH,ED02,CZ	15.8 	20.2 	24.8 	28.9 	33.0 	37.9 	45.1 	53.8 	: 
A,MIO_PPS,S1D_OTH,ED02,DE	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED02,DK	: z	: dz	: z	: 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED02,EE	0.0 	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02,EL	0.0 	0.0 	0.0 	2.2 	4.9 	3.4 	3.7 	8.3 	: 
A,MIO_PPS,S1D_OTH,ED02,ES	51.8 	65.6 	64.7 	72.3 	70.6 	68.7 	65.2 	65.2 	76.1 
A,MIO_PPS,S1D_OTH,ED02,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED02,FR	3.0 	3.4 	2.8 	3.4 	3.3 	3.5 	3.4 	4.0 	2.5 
A,MIO_PPS,S1D_OTH,ED02,HR	: 	: 	: 	: 	14.8 d	73.2 	74.7 	89.2 d	: d
A,MIO_PPS,S1D_OTH,ED02,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED02,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED02,IS	2.5 	2.6 	2.7 	3.0 	3.3 	3.6 	3.9 	3.9 	3.9 
A,MIO_PPS,S1D_OTH,ED02,IT	4.4 	3.3 	3.3 	3.0 	0.0 	0.0 	0.0 	5.5 	6.7 
A,MIO_PPS,S1D_OTH,ED02,LT	3.3 d	: 	2.9 	5.5 	3.9 	2.6 	3.7 	3.7 	4.6 
A,MIO_PPS,S1D_OTH,ED02,LU	0.7 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 
A,MIO_PPS,S1D_OTH,ED02,LV	0.2 	0.1 	0.1 	0.1 	0.2 	3.6 	2.7 	1.3 	1.6 
A,MIO_PPS,S1D_OTH,ED02,MT	0.0 	0.1 	0.0 	0.0 	0.0 	0.0 	0.0 	0.3 	0.0 
A,MIO_PPS,S1D_OTH,ED02,NL	0.0 	57.5 	51.4 	55.0 	59.7 	49.8 	73.3 	76.8 	74.6 
A,MIO_PPS,S1D_OTH,ED02,NO	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED02,PL	: 	: 	: 	: 	: 	31.8 	54.1 	52.0 	52.5 
A,MIO_PPS,S1D_OTH,ED02,PT	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED02,RO	4.1 	3.3 	10.1 	7.7 	4.5 	4.6 	3.5 	4.4 	2.5 
A,MIO_PPS,S1D_OTH,ED02,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02,SE	: 	0.0 	0.0 	: z	0.0 	0.0 	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED02,SI	0.4 	0.3 	0.3 	0.3 	0.3 	0.3 	0.3 	0.5 	0.2 
A,MIO_PPS,S1D_OTH,ED02,SK	: 	3.9 	7.4 	30.0 	28.5 	7.8 	15.4 	16.4 	16.5 
A,MIO_PPS,S1D_OTH,ED02,TR	: d	: 	: 	: 	477.9 	616.0 	691.6 	565.1 	353.8 
A,MIO_PPS,S1D_OTH,ED02,UK	45.2 	46.2 	60.8 	61.9 b	477.4 	466.3 	253.9 	257.9 	: 
A,MIO_PPS,S1D_OTH,ED02-8,AT	264.5 	246.5 	261.4 	311.5 	341.7 	451.3 	569.1 	150.9 	468.4 
A,MIO_PPS,S1D_OTH,ED02-8,BE	269.9 	295.8 	323.3 	337.8 	397.3 	403.5 	448.4 	423.5 	390.4 
A,MIO_PPS,S1D_OTH,ED02-8,BG	24.9 	28.0 	29.9 	31.3 	24.7 	17.9 	19.7 	18.0 	23.6 
A,MIO_PPS,S1D_OTH,ED02-8,CH	: 	: 	: 	1657.3 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,CY	76.7 	68.3 	61.3 	49.5 	49.6 	46.7 	48.8 	50.1 	: 
A,MIO_PPS,S1D_OTH,ED02-8,CZ	490.5 	499.8 	514.6 	523.6 	526.9 	560.7 	615.7 	656.2 	: 
A,MIO_PPS,S1D_OTH,ED02-8,DE	7897.7 	7772.5 	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED02-8,DK	: 	190.1 	173.2 	: 	359.1 	388.5 	471.8 	533.1 	592.1 
A,MIO_PPS,S1D_OTH,ED02-8,EE	20.5 	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,ES	906.1 	894.8 	937.2 	919.6 	1023.9 	1007.3 	938.4 	949.1 	879.9 
A,MIO_PPS,S1D_OTH,ED02-8,FI	295.0 	299.2 	335.5 	408.5 	433.8 	573.6 	719.5 	759.4 	789.7 
A,MIO_PPS,S1D_OTH,ED02-8,FR	3609.3 	: d	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,HR	: 	: 	: 	: 	138.1 d	: d	: d	312.1 	: d
A,MIO_PPS,S1D_OTH,ED02-8,HU	: d	: 	: d	: d	76.1 	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED02-8,IE	47.1 	: d	93.5 	302.2 d	300.8 	311.1 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,IS	4.4 	4.6 d	4.9 	5.4 	5.9 	6.5 	7.0 	7.1 	7.2 
A,MIO_PPS,S1D_OTH,ED02-8,IT	1296.9 	1150.1 	1371.7 	1266.9 	1085.7 	1120.8 	849.2 	953.3 	859.2 
A,MIO_PPS,S1D_OTH,ED02-8,LI	: 	: d	: d	: d	: d	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,LT	86.7 d	: 	101.2 	123.9 	107.7 	108.4 	116.7 	119.1 	137.7 
A,MIO_PPS,S1D_OTH,ED02-8,LU	22.3 	: 	10.5 	9.9 	12.6 	10.7 	15.5 	17.0 	17.7 
A,MIO_PPS,S1D_OTH,ED02-8,LV	37.2 	28.3 	22.9 	22.2 	17.7 	57.1 	72.5 	91.6 	73.6 
A,MIO_PPS,S1D_OTH,ED02-8,MT	8.2 	10.4 	10.2 	11.0 	11.0 	13.2 	14.1 	11.1 	10.4 
A,MIO_PPS,S1D_OTH,ED02-8,NL	3356.3 	3294.4 	3220.9 	3342.8 	3128.7 	3405.7 	3708.4 	3928.9 	3904.2 
A,MIO_PPS,S1D_OTH,ED02-8,NO	: d	: d	7.6 	6.5 	86.9 	117.2 	315.3 	321.3 	336.1 
A,MIO_PPS,S1D_OTH,ED02-8,PL	: 	: 	: d	: 	: d	587.9 	860.8 	879.1 	867.9 
A,MIO_PPS,S1D_OTH,ED02-8,PT	: d	299.0 	195.9 d	189.9 d	100.5 	107.8 	110.7 	116.8 	98.1 
A,MIO_PPS,S1D_OTH,ED02-8,RO	22.7 	21.8 	37.1 	32.3 	24.7 	23.9 	20.9 	22.2 	14.6 
A,MIO_PPS,S1D_OTH,ED02-8,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,SE	: 	520.8 	546.2 	: 	: 	607.4 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED02-8,SI	36.6 	34.4 	34.5 	27.9 	33.4 	31.4 	51.1 	59.7 	46.9 
A,MIO_PPS,S1D_OTH,ED02-8,SK	: 	: 	211.1 	371.1 	332.2 	245.3 	288.4 	289.7 	287.0 
A,MIO_PPS,S1D_OTH,ED02-8,TR	: d	: 	: 	: 	10893.9 	9843.4 	12067.5 	10189.4 	8422.2 
A,MIO_PPS,S1D_OTH,ED02-8,UK	9365.9 	: 	: 	11463.6 b	10232.4 	11491.8 	14858.8 	14413.6 	: 
A,MIO_PPS,S1D_OTH,ED1,AT	11.4 	10.6 	16.9 	28.2 	32.0 	5.9 	28.9 	0.0 	22.6 
A,MIO_PPS,S1D_OTH,ED1,BE	5.8 	5.0 	6.1 	5.1 	6.6 	4.4 	3.1 	6.1 	4.6 
A,MIO_PPS,S1D_OTH,ED1,BG	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED1,CH	: 	: 	: 	: z	: z	6.8 	6.1 	: 	7.5 
A,MIO_PPS,S1D_OTH,ED1,CY	5.6 	5.3 	5.7 	7.6 	7.1 	6.1 	6.2 	6.0 	: 
A,MIO_PPS,S1D_OTH,ED1,CZ	29.2 	29.2 	30.3 	31.3 	31.2 	46.2 	57.8 	67.4 	: 
A,MIO_PPS,S1D_OTH,ED1,DE	0.0 	0.0 	0.0 	: d	: d	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED1,DK	: z	: z	: z	: 	6.3 	2.8 	12.7 	30.9 	35.9 
A,MIO_PPS,S1D_OTH,ED1,EE	0.0 	: 	: 	: 	: 	: 	: 	: 	: 
A,MIO_PPS,S1D_OTH,ED1,EL	6.1 	4.6 	0.6 	0.7 	0.8 	0.7 	0.6 	1.4 	: 
A,MIO_PPS,S1D_OTH,ED1,ES	129.6 	160.1 	165.8 	177.8 	177.6 	176.8 	174.8 	175.9 	210.0 
A,MIO_PPS,S1D_OTH,ED1,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_PPS,S1D_OTH,ED1,FR	6.1 	7.0 	5.7 	6.9 	6.6 	6.9 	6.7 	8.1 	4.9 
A,MIO_PPS,S1D_OTH,ED1,HR	: 	: 	: 	: 	14.4 d	17.4 	18.8 	20.5 d	: d
A,MIO_PPS,S1D_OTH,ED1,HU	: d	: 	: d	: d	0.0 	: d	: d	: d	: d
A,MIO_PPS,S1D_OTH,ED1,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_PPS,S1D_OTH,ED1,IS	0.4 	0.4 	0.4 	0.5 	0.5 	0.6 	0.6 	0.7 	0.7 
A,MIO_PPS,S1D_OTH,ED1,IT	12.9 	9.3 	9.3 	9.4 	1.1 	1.5 	1.5 	36.2 	20.9 
A,MIO_PPS,S1D_OTH,ED1,LT	4.1 	4.7 	4.2 	5.6 	5.1 	4.8 	4.9 	5.6 	4.9 
A,MIO_PPS,S1D_OTH,ED1,LU	0.9 	0.6 	0.5 	0.5 	0.5 	0.5 	0.6 	0.6 	0.6 
