freq,unit,sector,expend,isced11,geo\TIME_PERIOD	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,CZ	321.0 	290.0 	298.6 	305.4 	317.2 	348.2 	386.8 	430.7 	479.6 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,DE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,DK	: 	: d	: d	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,ES	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,FI	: d	: d	60.1 d	57.9 d	54.5 d	48.3 d	53.8 d	58.0 d	57.8 d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,FR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,HR	: z	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,HU	2143.7 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,IS	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,LU	1.6 	1.8 	1.9 	1.8 	: d	: d	2.5 	1.9 	2.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,NO	: d	: d	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,SE	404.4 	341.0 	383.4 	399.0 	287.7 	307.2 	357.9 	407.9 	456.5 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,SI	: d	: z	: z	: z	: z	: z	: z	: z	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,SK	: 	3.4 	3.7 	3.8 	4.2 	4.3 	4.3 	4.5 	5.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35,UK	1094.1 	1379.4 	1558.2 	1606.2 b	2274.9 	1978.5 	1811.1 	2085.9 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,AT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,BE	0.0 	365.5 	: 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,CH	: 	: 	: 	: 	: d	: 	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,CZ	323.2 	291.8 	300.5 	307.1 	318.6 	352.6 	391.7 	436.1 	485.7 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,DE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,DK	: d	: d	: d	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,FI	58.5 	59.4 	60.1 	57.9 	54.5 	48.3 	53.8 	58.0 	57.8 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,FR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,HR	: z	: z	: z	: z	0.0 d	: d	: d	: z	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,HU	3166.3 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,IS	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,IT	: 	: 	: 	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,LU	1.6 	1.8 	1.9 	1.8 	: d	: d	2.5 	1.9 	2.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,NO	: d	: d	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,SE	421.5 	361.9 	407.2 	427.6 	318.0 	338.6 	393.8 	445.0 	505.9 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,SI	: d	: z	: z	: z	: z	: z	: z	: z	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,SK	: 	3.7 	3.9 	4.1 	4.4 	4.6 	4.6 	4.9 	5.4 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED35_45,UK	1094.1 	1379.4 	1558.2 	1606.2 b	2274.9 	1978.5 	1811.1 	2085.9 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,AT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,BE	0.0 	584.1 	: 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,CH	: 	: 	: 	: 	: d	: 	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,CZ	445.5 	406.9 	424.6 	432.6 	448.5 	474.0 	531.8 	596.1 	659.4 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,DE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,DK	105.2 	59.0 	58.5 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,EE	0.0 	: z	: z	: z	: z	0.6 	0.7 	1.6 	1.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,FI	66.5 	67.5 	68.5 	66.1 	62.0 	55.5 	60.9 	65.4 	65.2 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,FR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,HR	: z	: z	: z	: z	0.0 d	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,HU	5097.5 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,IS	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,IT	: d	: 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,LU	1.9 	2.1 	2.2 	2.1 	: d	: d	2.7 	2.1 	2.2 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,MT	0.9 	1.1 	1.1 	1.2 	1.4 	1.3 	1.4 	1.7 	1.6 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,NO	: d	: d	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,PT	: 	0.0 	0.0 	0.0 	: 	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,SE	714.0 	609.1 	684.6 	715.8 	733.4 	780.2 	1009.4 	1065.1 	1182.7 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,SI	: d	: d	: d	: d	: d	: d	: d	: d	0.5 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,SK	: 	6.4 	6.7 	7.0 	7.5 	7.3 	7.8 	8.2 	9.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED3_4,UK	2308.7 	2913.4 	3140.9 	2897.9 b	3955.7 	4015.1 	4619.5 	5226.9 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,AT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,BE	: d	: d	: 	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,CH	: 	: 	: d	: 	: d	: 	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,CZ	2.1 	1.8 	1.9 	1.7 	1.4 	4.5 	4.9 	5.4 	6.1 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,DE	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,DK	: z	: z	: z	: 	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,ES	: 	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,FI	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,FR	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,HR	: z	: z	: z	: z	: z	: d	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,HU	1022.7 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,IS	: 	: 	: 	: 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,IT	: d	: 	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,LU	0.0 	: z	: z	: z	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,NO	: d	: d	0.0 	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,PL	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,PT	: d	: d	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,SE	17.1 	20.9 	23.8 	28.6 	30.3 	31.4 	36.0 	37.1 	49.5 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,SI	: d	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,SK	: 	0.3 	0.3 	0.3 	0.2 	0.3 	0.3 	0.3 	0.3 
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,CUR_RET,ED45,UK	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED25,AT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,BE	: d	: d	: d	: d	: d	: d	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,BG	: z	: z	: z	: z	: z	: z	: z	: z	: d
A,MIO_NAC,PRIV_DEP,RD,ED25,CH	: z	: z	: z	: z	: z	: z	: z	: 	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,CZ	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,DE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,DK	: z	: z	: z	: 	: z	: z	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED25,ES	: d	: d	: dz	: dz	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED25,FI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,FR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,HR	: z	: z	: z	: z	: z	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED25,HU	0.0 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED25,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,IS	: dz	: dz	: z	: z	: dz	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,IT	: z	0.0 	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,LU	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,RD,ED25,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,NO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,PL	: 	: d	: d	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,PT	: d	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED25,RO	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,RS	: 	: 	: z	: z	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,RD,ED25,SE	: 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,SI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED25,UK	17.8 	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED35,AT	: d	: d	: z	: z	: d	: z	: z	: d	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,BE	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,CH	: z	: 	: z	: z	: z	0.0 	: z	: 	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,CZ	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,DE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,DK	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,EE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED35,ES	: 	: d	: d	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35,FI	0.0 	0.0 	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d
A,MIO_NAC,PRIV_DEP,RD,ED35,FR	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,HR	: z	: z	: z	: z	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35,HU	0.0 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,IS	: 	: d	: 	: 	: 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,RD,ED35,IT	: 	: 	: 	: d	: d	: d	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,LU	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,LV	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,MT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,RD,ED35,NL	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,NO	: d	: d	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,PL	: 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,PT	: 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35,RO	0.0 	0.0 	: z	0.0 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,RS	: 	: 	: 	: 	: 	: z	: 	: 	: 
A,MIO_NAC,PRIV_DEP,RD,ED35,SE	0.0 	: 	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,SI	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,SK	: 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,TR	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35,UK	101.6 	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED35_45,AT	: d	: d	: z	: z	: d	: z	: z	: d	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,BE	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,BG	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,CH	: z	: 	: z	: z	: z	0.0 	: z	: 	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,CY	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,CZ	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,DE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,DK	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,EE	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,EL	: z	: z	: z	: z	: z	: z	: z	: z	: 
A,MIO_NAC,PRIV_DEP,RD,ED35_45,ES	: d	: d	: d	0.0 	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35_45,FI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 
A,MIO_NAC,PRIV_DEP,RD,ED35_45,FR	0.0 	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,HR	: z	: z	: z	: z	0.0 d	: d	: d	: z	: d
A,MIO_NAC,PRIV_DEP,RD,ED35_45,HU	0.0 	: 	: d	: d	: d	: d	: d	: d	: d
A,MIO_NAC,PRIV_DEP,RD,ED35_45,IE	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,IS	: 	: d	: 	: 	: 	0.0 	0.0 	0.0 d	0.0 d
A,MIO_NAC,PRIV_DEP,RD,ED35_45,IT	: 	: 	: 	: d	: d	: d	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,LI	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,LT	: z	: z	: z	: z	: z	: z	: z	: z	: z
A,MIO_NAC,PRIV_DEP,RD,ED35_45,LU	0.0 	: z	: z	: z	0.0 	: z	: z	: z	: z
